Customer_ID,Country,Purchase_Frequency,Average_Order_Value,Last_Purchase_Days_Ago,Membership_Level,Total_Spend
148483,UAE,41,1132.33,216,Bronze,46425.53
148484,Germany,6,466.27,167,Silver,2797.62
148485,USA,16,50000.0,205,Gold,21549.44
148486,Japan,99,629.84,10,Bronze,62354.16
148487,UAE,34,1776.8,30,Silver,60411.2
148488,UK,40,23.75,57,Gold,950.0
148489,USA,91,967.27,285,Bronze,88021.57
148490,UK,12,1666.41,29,Bronze,19996.92
148491,India,1,601.83,85,Bronze,601.83
148492,Germany,29,980.38,257,Gold,28431.02
148493,Japan,81,229.38,97,Bronze,18579.78
148494,Japan,82,249.59,144,Bronze,20466.38
148495,UK,49,1281.82,187,Silver,62809.18
148496,Germany,16,1620.08,95,Silver,25921.28
148497,UAE,99,139.77,0,Bronze,13837.23
148498,Japan,9,442.11,363,Bronze,3978.99
148499,USA,59,872.74,57,Bronze,51491.66
148500,Japan,39,1917.55,44,Gold,74784.45
148501,USA,38,209.79,114,Silver,7972.02
148502,Japan,6,1531.9,58,Bronze,9191.4
148503,USA,90,1230.8,248,Gold,110772.0
148504,India,81,852.28,293,Bronze,69034.68
148505,UK,88,600.49,315,Bronze,52843.12
148506,UAE,74,762.19,171,Silver,56402.06
148507,UAE,96,857.31,67,Silver,82301.76
148508,India,59,1753.35,251,Bronze,103447.65
148509,UAE,3,1972.22,231,Silver,5916.66
148510,USA,19,1914.2,209,Silver,36369.8
148511,UAE,99,309.64,332,Silver,30654.36
148512,UK,27,77.44,2,Bronze,2090.88
148513,Germany,25,441.32,164,Bronze,11033.0
148514,USA,85,621.17,237,Bronze,52799.45
148515,UAE,66,929.77,28,Bronze,61364.82
148516,Japan,84,1034.66,199,Gold,86911.44
148517,Japan,23,754.03,95,Gold,17342.69
148518,Germany,63,1849.47,285,Bronze,116516.61
148519,India,58,1455.34,172,Bronze,84409.72
148520,USA,97,1394.77,213,Bronze,135292.69
148521,Japan,50,1162.82,40,Bronze,58141.0
148522,UK,8,1125.05,67,Gold,9000.4
148523,Germany,51,874.35,216,Bronze,44591.85
148524,India,42,889.92,143,Bronze,37376.64
148525,India,94,1879.82,23,Bronze,176703.08
148526,UK,63,1184.18,301,Silver,74603.34
148527,UAE,31,841.48,28,Bronze,26085.88
148528,UK,59,989.61,173,Silver,58386.99
148529,UAE,82,1860.33,12,Gold,152547.06
148530,Germany,95,704.14,359,Gold,66893.3
148531,UK,90,1995.12,251,Bronze,179560.8
148532,Japan,88,787.65,346,Bronze,69313.2
148533,India,51,1588.54,103,Silver,81015.54
148534,UAE,57,154.71,92,Silver,8818.47
148535,UK,5,829.85,65,Bronze,4149.25
148536,USA,75,310.39,226,Silver,23279.25
148537,UK,52,597.8,362,Silver,31085.6
148538,UAE,88,822.13,9,Bronze,72347.44
148539,India,65,1128.34,15,Bronze,73342.1
148540,Japan,12,295.91,253,Bronze,3550.92
148541,UK,23,898.11,4,Bronze,20656.53
148542,Japan,52,1864.11,74,Silver,96933.72
148543,USA,89,1024.99,293,Bronze,91224.11
148544,UAE,63,154.14,99,Bronze,9710.82
148545,India,76,408.96,351,Bronze,31080.96
148546,Germany,3,1606.9,339,Bronze,4820.7
148547,India,24,625.24,29,Bronze,15005.76
148548,UAE,90,1701.13,341,Silver,153101.7
148549,Germany,79,615.84,26,Silver,48651.36
148550,Germany,95,1126.94,358,Silver,107059.3
148551,India,42,1180.42,80,Platinum,49577.64
148552,UAE,21,1314.22,60,Bronze,27598.62
148553,Germany,85,1489.44,44,Bronze,126602.4
148554,UAE,85,1991.85,250,Silver,169307.25
148555,Japan,25,33.51,143,Bronze,837.75
148556,USA,12,1555.25,129,Bronze,18663.0
148557,UK,48,1601.92,13,Silver,76892.16
148558,UAE,82,442.94,180,Gold,36321.08
148559,UAE,74,565.23,123,Bronze,41827.02
148560,Germany,70,1206.27,56,Silver,84438.9
148561,UAE,57,436.2,345,Platinum,24863.4
148562,UAE,29,1213.07,105,Silver,35179.03
148563,Germany,29,378.62,176,Bronze,10979.98
148564,India,93,1118.39,145,Platinum,104010.27
148565,UAE,46,1582.69,31,Silver,72803.74
148566,Japan,9,1948.24,45,Bronze,17534.16
148567,UK,32,894.6,120,Bronze,28627.2
148568,UAE,13,733.88,324,Silver,9540.44
148569,Germany,53,1605.15,108,Gold,85072.95
148570,Japan,75,545.5,49,Silver,40912.5
148571,UK,98,912.2,115,Silver,89395.6
148572,India,54,391.04,277,Bronze,21116.16
148573,UAE,29,1566.94,132,Silver,45441.26
148574,Germany,51,848.17,196,Silver,43256.67
148575,India,76,1215.86,304,Bronze,92405.36
148576,UAE,49,339.17,329,Bronze,16619.33
148577,India,95,1875.79,288,Silver,178200.05
148578,Germany,41,1978.48,40,Silver,81117.68
148579,Japan,86,793.45,231,Bronze,68236.7
148580,Japan,90,1687.72,10,Platinum,151894.8
148581,India,12,307.48,201,Silver,3689.76
148582,India,35,1517.02,76,Gold,53095.7
148583,UAE,4,1640.27,201,Silver,6561.08
148584,USA,45,1106.82,158,Bronze,49806.9
148585,UK,49,1152.31,341,Silver,56463.19
148586,UAE,74,1571.14,343,Silver,116264.36
148587,India,18,511.74,178,Silver,9211.32
148588,India,46,372.49,350,Bronze,17134.54
148589,UK,83,1487.42,61,Bronze,123455.86
148590,Germany,58,992.37,148,Bronze,57557.46
148591,Japan,15,1775.54,122,Silver,26633.1
148592,Germany,58,1985.78,25,Bronze,115175.24
148593,UK,23,1710.39,79,Silver,39338.97
148594,UK,23,392.45,248,Gold,9026.35
148595,USA,85,899.9,211,Silver,76491.5
148596,UAE,26,1308.36,331,Silver,34017.36
148597,UAE,34,603.73,205,Silver,20526.82
148598,UAE,41,1680.45,5,Bronze,68898.45
148599,UAE,77,904.28,259,Silver,69629.56
148600,USA,57,236.32,22,Bronze,13470.24
148601,Japan,25,493.09,4,Bronze,12327.25
148602,UAE,54,1199.32,139,Silver,64763.28
148603,India,44,1375.08,315,Silver,60503.52
148604,UK,97,1402.55,217,Bronze,136047.35
148605,USA,92,344.95,351,Platinum,31735.4
148606,Germany,13,1533.73,348,Bronze,19938.49
148607,UAE,54,211.54,107,Bronze,11423.16
148608,USA,27,1911.2,136,Silver,51602.4
148609,Germany,8,1544.53,328,Silver,12356.24
148610,USA,43,1408.96,170,Bronze,60585.28
148611,Germany,70,449.68,21,Silver,31477.6
148612,USA,77,300.13,81,Bronze,23110.01
148613,USA,84,310.05,297,Bronze,26044.2
148614,UAE,55,477.54,211,Gold,26264.7
148615,Japan,64,1673.68,222,Silver,107115.52
148616,India,5,50000.0,254,Silver,6635.4
148617,UK,59,1936.65,276,Bronze,114262.35
148618,India,27,203.57,78,Bronze,5496.39
148619,Japan,19,1417.46,320,Gold,26931.74
148620,UAE,65,1708.52,282,Silver,111053.8
148621,Germany,68,972.08,145,Silver,66101.44
148622,India,66,136.47,77,Bronze,9007.02
148623,UK,26,1303.44,300,Bronze,33889.44
148624,UAE,33,1250.03,329,Silver,41250.99
148625,UK,38,1887.49,48,Gold,71724.62
148626,Germany,7,1653.08,48,Silver,11571.56
148627,UK,93,1097.37,351,Bronze,102055.41
148628,Japan,5,244.35,240,Gold,1221.75
148629,India,9,129.84,132,Gold,1168.56
148630,UK,13,1807.36,64,Bronze,23495.68
148631,India,40,959.16,278,Bronze,38366.4
148632,USA,48,1290.87,234,Silver,61961.76
148633,India,46,1438.11,110,Silver,66153.06
148634,Germany,64,1119.62,298,Bronze,71655.68
148635,Japan,64,1725.83,303,Bronze,110453.12
148636,UAE,29,138.76,11,Bronze,4024.04
148637,UK,18,1533.46,111,Bronze,27602.28
148638,UAE,30,1529.43,138,Bronze,45882.9
148639,Japan,74,479.36,362,Bronze,35472.64
148640,India,19,258.68,340,Silver,4914.92
148641,UK,48,1284.0,108,Silver,61632.0
148642,Japan,9,678.35,352,Bronze,6105.15
148643,Germany,85,50.29,73,Silver,4274.65
148644,USA,1,889.85,17,Platinum,889.85
148645,USA,90,1284.3,314,Silver,115587.0
148646,Germany,78,1836.95,289,Bronze,143282.1
148647,UAE,39,876.96,315,Silver,34201.44
148648,USA,93,305.33,340,Bronze,28395.69
148649,Germany,55,872.52,175,Bronze,47988.6
148650,India,52,1533.15,250,Bronze,79723.8
148651,UAE,71,211.88,86,Silver,15043.48
148652,UAE,64,387.58,55,Bronze,24805.12
148653,Germany,24,562.73,189,Gold,13505.52
148654,USA,27,923.73,31,Silver,24940.71
148655,India,66,1835.44,72,Gold,121139.04
148656,UAE,66,1534.54,132,Silver,101279.64
148657,Germany,62,1255.1,58,Silver,77816.2
148658,Germany,16,1618.74,292,Silver,25899.84
148659,UAE,12,1768.2,215,Silver,21218.4
148660,UAE,40,935.67,25,Gold,37426.8
148661,India,90,1489.46,147,Bronze,134051.4
148662,UAE,10,1851.24,224,Bronze,18512.4
148663,UK,64,1073.37,175,Bronze,68695.68
148664,USA,55,1531.33,145,Silver,84223.15
148665,UAE,79,1964.95,353,Silver,155231.05
148666,UK,89,955.49,197,Bronze,85038.61
148667,India,4,1350.71,339,Silver,5402.84
148668,India,90,904.33,220,Bronze,81389.7
148669,Japan,23,1437.03,141,Silver,33051.69
148670,Japan,49,788.21,232,Platinum,38622.29
148671,India,4,272.65,91,Bronze,1090.6
148672,Japan,1,1778.56,25,Bronze,1778.56
148673,Germany,65,1428.21,225,Platinum,92833.65
148674,UK,39,1990.01,149,Silver,77610.39
148675,India,3,1459.05,248,Bronze,4377.15
148676,Germany,57,1693.22,343,Platinum,96513.54
148677,USA,59,1914.34,117,Bronze,112946.06
148678,USA,79,137.31,240,Bronze,10847.49
148679,Japan,18,1716.65,39,Bronze,30899.7
148680,Japan,21,239.43,202,Bronze,5028.03
148681,Germany,56,1759.74,104,Bronze,98545.44
148682,USA,52,1550.9,142,Bronze,80646.8
148683,UAE,8,942.54,344,Bronze,7540.32
148684,India,25,1629.89,80,Silver,40747.25
148685,UAE,32,815.81,120,Gold,26105.92
148686,UK,70,1462.45,17,Silver,102371.5
148687,Japan,40,412.35,28,Bronze,16494.0
148688,Germany,84,160.9,215,Bronze,13515.6
148689,UAE,29,1337.86,6,Bronze,38797.94
148690,Japan,69,838.47,142,Silver,57854.43
148691,Germany,35,456.93,161,Gold,15992.55
148692,USA,83,341.25,106,Bronze,28323.75
148693,Japan,76,1751.06,291,Bronze,133080.56
148694,UAE,33,709.39,52,Bronze,23409.87
148695,Germany,99,1657.15,70,Bronze,164057.85
148696,Germany,46,362.78,172,Silver,16687.88
148697,UAE,72,932.01,303,Bronze,67104.72
148698,Japan,31,885.6,287,Silver,27453.6
148699,UK,75,476.54,233,Bronze,35740.5
148700,India,68,50000.0,168,Bronze,27811.32
148701,USA,40,1000.11,30,Gold,40004.4
148702,UAE,69,920.63,87,Silver,63523.47
148703,UAE,42,1572.96,129,Bronze,66064.32
148704,Japan,86,958.19,266,Gold,82404.34
148705,Japan,44,676.47,253,Bronze,29764.68
148706,UK,17,971.91,193,Bronze,16522.47
148707,USA,20,1837.58,113,Bronze,36751.6
148708,Japan,76,315.06,189,Bronze,23944.56
148709,UK,53,1834.59,130,Silver,97233.27
148710,UAE,44,1401.79,118,Silver,61678.76
148711,India,17,1337.65,339,Bronze,22740.05
148712,Germany,27,877.26,330,Gold,23686.02
148713,India,23,734.43,27,Bronze,16891.89
148714,India,58,1498.57,25,Bronze,86917.06
148715,India,69,1228.2,316,Gold,84745.8
148716,India,56,1311.91,254,Gold,73466.96
148717,Germany,92,1246.56,57,Silver,114683.52
148718,UAE,94,137.74,87,Bronze,12947.56
148719,USA,45,1041.2,164,Bronze,46854.0
148720,USA,29,735.24,12,Bronze,21321.96
148721,UAE,14,1607.75,275,Bronze,22508.5
148722,UK,8,1185.62,30,Bronze,9484.96
148723,UK,46,882.17,89,Bronze,40579.82
148724,Japan,27,1985.73,127,Silver,53614.71
148725,India,70,1353.36,177,Bronze,94735.2
148726,India,7,1767.12,65,Gold,12369.84
148727,Germany,26,1844.83,189,Silver,47965.58
148728,India,42,1490.54,113,Bronze,62602.68
148729,Germany,30,850.75,346,Silver,25522.5
148730,Japan,81,994.84,130,Silver,80582.04
148731,UK,6,333.07,345,Gold,1998.42
148732,UK,67,1240.45,177,Bronze,83110.15
148733,Japan,83,1034.37,172,Silver,85852.71
148734,Japan,83,443.72,255,Silver,36828.76
148735,UAE,54,101.23,88,Gold,5466.42
148736,India,88,1740.7,230,Gold,153181.6
148737,UK,92,80.44,0,Silver,7400.48
148738,USA,35,773.52,193,Bronze,27073.2
148739,Japan,35,1128.8,312,Bronze,39508.0
148740,UK,5,1067.99,71,Bronze,5339.95
148741,UK,6,1077.29,140,Bronze,6463.74
148742,Germany,93,468.96,69,Silver,43613.28
148743,UK,23,675.66,126,Bronze,15540.18
148744,Japan,59,31.86,188,Silver,1879.74
148745,India,51,1851.39,119,Bronze,94420.89
148746,UK,62,1219.23,268,Platinum,75592.26
148747,USA,32,1640.75,199,Bronze,52504.0
148748,Japan,1,1450.12,214,Silver,1450.12
148749,India,49,1135.59,162,Bronze,55643.91
148750,UAE,98,1036.95,332,Gold,101621.1
148751,India,28,904.08,57,Gold,25314.24
148752,Japan,71,1114.65,213,Bronze,79140.15
148753,UAE,37,420.09,243,Bronze,15543.33
148754,India,29,803.53,231,Bronze,23302.37
148755,USA,19,1110.94,297,Bronze,21107.86
148756,UK,19,1472.47,156,Bronze,27976.93
148757,Japan,51,1576.19,133,Bronze,80385.69
148758,UK,84,1727.55,15,Bronze,145114.2
148759,UK,15,712.94,58,Gold,10694.1
148760,India,24,1188.03,278,Bronze,28512.72
148761,Japan,61,1083.54,39,Silver,66095.94
148762,UK,53,816.25,287,Bronze,43261.25
148763,Germany,72,685.2,214,Silver,49334.4
148764,USA,59,38.85,2,Bronze,2292.15
148765,UAE,7,370.9,261,Bronze,2596.3
148766,India,83,291.97,131,Gold,24233.51
148767,Japan,92,614.84,100,Silver,56565.28
148768,Japan,76,732.56,132,Gold,55674.56
148769,India,90,573.82,258,Silver,51643.8
148770,UK,99,1589.26,18,Bronze,157336.74
148771,India,68,412.52,93,Bronze,28051.36
148772,Japan,34,541.14,65,Silver,18398.76
148773,Germany,7,1015.67,157,Silver,7109.69
148774,UK,54,583.06,54,Silver,31485.24
148775,UAE,91,1793.81,94,Silver,163236.71
148776,India,67,1231.84,32,Bronze,82533.28
148777,Japan,97,687.44,67,Platinum,66681.68
148778,UAE,12,915.52,358,Silver,10986.24
148779,Japan,58,856.88,137,Silver,49699.04
148780,Japan,83,1783.25,0,Bronze,148009.75
148781,Germany,52,1176.85,236,Bronze,61196.2
148782,UK,81,756.01,352,Gold,61236.81
148783,India,56,1000.65,155,Bronze,56036.4
148784,UK,82,738.02,314,Bronze,60517.64
148785,Japan,3,1542.36,349,Bronze,4627.08
148786,Germany,13,57.03,316,Bronze,741.39
148787,UAE,96,1005.75,264,Bronze,96552.0
148788,Germany,63,509.6,226,Silver,32104.8
148789,Japan,5,480.05,297,Silver,2400.25
148790,UK,25,386.36,249,Silver,9659.0
148791,UAE,86,1011.12,353,Bronze,86956.32
148792,UK,72,231.08,197,Silver,16637.76
148793,Germany,52,1048.9,146,Silver,54542.8
148794,UAE,80,1214.49,29,Silver,97159.2
148795,USA,96,1799.29,338,Bronze,172731.84
148796,Germany,5,1535.63,202,Platinum,7678.15
148797,UAE,59,1306.35,209,Bronze,77074.65
148798,Germany,25,1617.6,318,Gold,40440.0
148799,India,80,716.12,80,Gold,57289.6
148800,Germany,88,1073.55,73,Platinum,94472.4
148801,USA,14,189.31,262,Gold,2650.34
148802,UAE,77,1054.71,359,Gold,81212.67
148803,UAE,87,790.05,82,Bronze,68734.35
148804,Germany,52,1827.7,216,Gold,95040.4
148805,UK,25,617.39,232,Bronze,15434.75
148806,India,91,1379.66,252,Silver,125549.06
148807,India,72,1381.5,2,Silver,99468.0
148808,Germany,56,1432.11,223,Bronze,80198.16
148809,India,82,1368.3,207,Bronze,112200.6
148810,India,37,1767.43,21,Bronze,65394.91
148811,Germany,70,1200.0,68,Bronze,84000.0
148812,USA,6,1713.67,326,Silver,10282.02
148813,UAE,25,1353.75,161,Bronze,33843.75
148814,Germany,20,1764.93,104,Bronze,35298.6
148815,UK,23,1462.87,206,Gold,33646.01
148816,Japan,57,926.25,45,Bronze,52796.25
148817,USA,53,555.72,354,Silver,29453.16
148818,Germany,59,1820.0,175,Bronze,107380.0
148819,USA,81,281.59,216,Silver,22808.79
148820,Japan,96,1741.72,359,Gold,167205.12
148821,India,61,1311.41,168,Silver,79996.01
148822,India,55,1228.22,78,Bronze,67552.1
148823,Japan,80,1081.92,93,Silver,86553.6
148824,India,20,598.92,141,Bronze,11978.4
148825,USA,3,1223.68,285,Silver,3671.04
148826,India,65,963.45,3,Silver,62624.25
148827,Japan,37,810.6,90,Bronze,29992.2
148828,Japan,35,1289.7,23,Silver,45139.5
148829,UAE,16,182.07,333,Bronze,2913.12
148830,Japan,4,1217.87,199,Gold,4871.48
148831,UK,3,1995.27,131,Bronze,5985.81
148832,USA,17,104.61,168,Bronze,1778.37
148833,Japan,44,959.57,139,Gold,42221.08
148834,UAE,63,918.21,260,Silver,57847.23
148835,USA,98,166.47,154,Gold,16314.06
148836,UAE,42,996.34,112,Gold,41846.28
148837,UK,98,317.27,355,Gold,31092.46
148838,USA,17,1647.84,191,Bronze,28013.28
148839,Germany,24,1802.59,109,Bronze,43262.16
148840,UK,37,1651.64,16,Bronze,61110.68
148841,UK,2,1857.75,6,Bronze,3715.5
148842,India,14,1301.63,218,Bronze,18222.82
148843,Japan,10,1690.29,281,Silver,16902.9
148844,UK,15,1008.47,66,Bronze,15127.05
148845,USA,37,1584.57,85,Gold,58629.09
148846,Germany,58,1894.18,145,Bronze,109862.44
148847,USA,46,773.75,328,Silver,35592.5
148848,USA,53,1671.64,177,Silver,88596.92
148849,Germany,82,958.74,348,Bronze,78616.68
148850,UAE,56,1233.31,119,Bronze,69065.36
148851,India,13,1767.89,352,Bronze,22982.57
148852,Japan,35,1764.16,300,Bronze,61745.6
148853,UK,36,1489.48,262,Silver,53621.28
148854,Japan,74,638.78,352,Bronze,47269.72
148855,India,93,191.38,68,Silver,17798.34
148856,UAE,34,1973.8,164,Bronze,67109.2
148857,Germany,24,1145.61,329,Bronze,27494.64
148858,Japan,53,238.99,7,Silver,12666.47
148859,USA,27,1919.63,0,Bronze,51830.01
148860,UK,73,925.39,295,Silver,67553.47
148861,UK,73,1925.29,243,Bronze,140546.17
148862,UAE,74,743.06,285,Bronze,54986.44
148863,India,12,1820.51,276,Gold,21846.12
148864,India,15,1709.62,228,Silver,25644.3
148865,Germany,3,953.09,309,Silver,2859.27
148866,India,28,638.44,84,Bronze,17876.32
148867,Japan,9,1486.16,239,Silver,13375.44
148868,UK,39,1703.82,72,Silver,66448.98
148869,Germany,30,104.49,211,Gold,3134.7
148870,India,57,465.18,93,Gold,26515.26
148871,USA,23,871.2,65,Bronze,20037.6
148872,UK,30,431.59,195,Silver,12947.7
148873,Germany,64,557.19,95,Bronze,35660.16
148874,UK,16,1039.22,130,Bronze,16627.52
148875,Japan,36,778.15,350,Bronze,28013.4
148876,UAE,30,1870.22,284,Silver,56106.6
148877,India,46,1686.88,333,Bronze,77596.48
148878,UAE,80,432.27,215,Silver,34581.6
148879,India,92,1897.47,95,Bronze,174567.24
148880,India,20,449.56,248,Bronze,8991.2
148881,USA,78,1201.14,149,Bronze,93688.92
148882,Japan,56,627.65,62,Bronze,35148.4
148883,USA,93,583.71,202,Platinum,54285.03
148884,Japan,37,1089.8,63,Silver,40322.6
148885,Japan,83,1894.88,250,Bronze,157275.04
148886,Japan,81,849.41,286,Platinum,68802.21
148887,India,62,577.05,239,Silver,35777.1
148888,India,65,515.6,109,Bronze,33514.0
148889,India,29,631.98,311,Silver,18327.42
148890,USA,93,900.42,151,Bronze,83739.06
148891,Germany,88,1748.82,4,Silver,153896.16
148892,UAE,83,643.25,7,Bronze,53389.75
148893,Japan,43,559.39,204,Silver,24053.77
148894,USA,74,1156.93,269,Bronze,85612.82
148895,India,36,1190.52,254,Bronze,42858.72
148896,UAE,17,902.41,329,Bronze,15340.97
148897,India,54,397.4,150,Bronze,21459.6
148898,Germany,17,398.36,140,Gold,6772.12
148899,India,32,1049.97,2,Gold,33599.04
148900,Japan,16,584.1,265,Gold,9345.6
148901,UK,51,323.02,358,Silver,16474.02
148902,UAE,59,72.32,225,Bronze,4266.88
148903,India,23,285.89,186,Bronze,6575.47
148904,Germany,16,1665.69,283,Silver,26651.04
148905,UAE,32,328.54,340,Bronze,10513.28
148906,UK,66,25.36,364,Gold,1673.76
148907,UAE,70,794.9,138,Silver,55643.0
148908,Japan,74,1857.75,275,Platinum,137473.5
148909,Japan,98,1052.62,279,Bronze,103156.76
148910,Japan,62,40.37,237,Silver,2502.94
148911,Germany,30,1424.36,277,Platinum,42730.8
148912,UK,36,813.38,99,Bronze,29281.68
148913,Japan,6,1542.12,308,Silver,9252.72
148914,India,45,1201.75,250,Silver,54078.75
148915,UK,33,296.14,49,Gold,9772.62
148916,Japan,5,954.33,219,Silver,4771.65
148917,UK,56,1119.34,149,Silver,62683.04
148918,UAE,28,1010.82,30,Bronze,28302.96
148919,India,7,1579.54,356,Bronze,11056.78
148920,USA,59,1702.24,176,Bronze,100432.16
148921,Japan,19,1339.94,212,Bronze,25458.86
148922,India,62,93.9,60,Bronze,5821.8
148923,Germany,43,717.91,226,Bronze,30870.13
148924,UAE,50,750.34,8,Silver,37517.0
148925,Japan,90,460.52,246,Bronze,41446.8
148926,USA,53,866.71,292,Bronze,45935.63
148927,UAE,38,391.67,252,Gold,14883.46
148928,India,17,1516.04,36,Bronze,25772.68
148929,UAE,83,1672.15,188,Silver,138788.45
148930,India,27,1870.09,137,Silver,50492.43
148931,UK,37,47.96,56,Gold,1774.52
148932,Japan,7,1086.82,73,Silver,7607.74
148933,USA,38,434.0,192,Bronze,16492.0
148934,Germany,81,1070.94,75,Platinum,86746.14
148935,UK,29,160.14,361,Bronze,4644.06
148936,Japan,51,1535.23,191,Gold,78296.73
148937,USA,81,603.89,276,Silver,48915.09
148938,UK,15,1142.02,312,Bronze,17130.3
148939,USA,16,1597.19,159,Bronze,25555.04
148940,UAE,97,879.61,78,Platinum,85322.17
148941,USA,11,1985.83,211,Silver,21844.13
148942,UK,33,1614.27,134,Gold,53270.91
148943,UK,96,858.8,114,Bronze,82444.8
148944,Japan,92,1415.13,103,Bronze,130191.96
148945,UK,20,1345.91,117,Platinum,26918.2
148946,UAE,29,105.93,91,Silver,3071.97
148947,Japan,16,754.08,2,Bronze,12065.28
148948,USA,94,1060.63,178,Silver,99699.22
148949,UK,17,841.76,119,Silver,14309.92
148950,Japan,57,380.24,121,Bronze,21673.68
148951,Japan,78,1329.87,108,Bronze,103729.86
148952,Germany,88,1976.16,275,Gold,173902.08
148953,Japan,37,694.58,145,Silver,25699.46
148954,Japan,77,1920.96,95,Bronze,147913.92
148955,Germany,18,1517.82,323,Bronze,27320.76
148956,India,71,669.86,160,Silver,47560.06
148957,UAE,49,850.94,181,Platinum,41696.06
148958,UK,11,1261.52,119,Bronze,13876.72
148959,Germany,57,1500.59,164,Bronze,85533.63
148960,Japan,81,1498.84,52,Silver,121406.04
148961,Japan,19,1289.42,262,Gold,24498.98
148962,UK,70,242.64,244,Platinum,16984.8
148963,UAE,82,1711.25,16,Bronze,140322.5
148964,USA,53,549.14,298,Silver,29104.42
148965,Germany,10,367.09,247,Bronze,3670.9
148966,India,1,440.02,7,Bronze,440.02
148967,UK,1,100.06,146,Bronze,100.06
148968,UK,47,1476.83,27,Bronze,69411.01
148969,Germany,27,122.78,140,Silver,3315.06
148970,Japan,25,102.76,36,Bronze,2569.0
148971,Japan,90,23.17,66,Bronze,2085.3
148972,India,10,29.38,72,Bronze,293.8
148973,Germany,36,1366.34,175,Bronze,49188.24
148974,UK,46,1000.82,169,Bronze,46037.72
148975,Germany,8,1351.19,141,Gold,10809.52
148976,USA,97,50000.0,227,Gold,46451.36
148977,UK,62,1444.54,213,Silver,89561.48
148978,India,29,636.91,25,Silver,18470.39
148979,India,53,1004.25,314,Silver,53225.25
148980,UK,98,1727.69,126,Bronze,169313.62
148981,Japan,91,148.12,231,Bronze,13478.92
148982,UK,4,1713.38,111,Bronze,6853.52
148983,UK,49,676.39,234,Bronze,33143.11
148984,USA,69,506.36,291,Bronze,34938.84
148985,UK,42,1700.64,114,Silver,71426.88
148986,UAE,75,1396.1,154,Bronze,104707.5
148987,UAE,65,606.07,139,Bronze,39394.55
148988,Germany,77,1399.77,163,Silver,107782.29
148989,Germany,84,1808.9,54,Silver,151947.6
148990,India,34,1743.56,258,Bronze,59281.04
148991,Japan,97,1616.36,350,Bronze,156786.92
148992,India,14,1993.57,235,Gold,27909.98
